
[SHEET: Clarifications]
NR | Publish date | QUESTION | RESPONSE
1 | 2026-08-05 00:00:00 | The Find a Tender notice states the budget is £78,000 ex VAT. Please can you confirm this is the correct budget? | Please note that there is an error in the notice: it is 65000 +VAT (78000 including VAT)
2 | 2026-08-05 00:00:00 | Response template. Can you confirm that the word limit is 500 words in all sections and that this word limit will be applied in selection? | There is some flexibility, but a hard stop at 1000 words
3 | 2026-08-05 00:00:00 | The RfP reads as though the British Council is looking for a more or less full time consultant for a year to work alongside in-house teams. Is that true or is this more of a traditional external consulting project with most likely a multi-person team? | We're open to both kind of proposals. 
4 | 2026-08-20 00:00:00 | Could you please advise if there is a word limit for the "Methodology and Approach" section, (MA01)? | Please, limit the response to max 1000 words
5 | 2026-08-24 00:00:00 | Clarification regarding Annex 3 – Pricing Approach.
The bidder instructions state that suppliers should complete both the “Requirements Costs” tab and the “Rate Card and Resources” tab, and also refer to the “Travel & Subsistence” tab.
However, in the Annex 3 pricing workbook available to me, I can see the Requirements Costs section, but I cannot locate the Rate Card and Resources tab.
Could you please confirm whether the Rate Card and Resources tab is included in the version of Annex 3 that bidders are expected to complete, and if so, could you please provide the relevant tab/workbook? | This is an error in the Pricing Approach, as in I forgot to delete the instructions related to the tabs you mention. There are no such tabs, the pricing approach is "as is".
Price should incluide everything
6 | 2026-08-25 00:00:00 | Question 1
The specification asks us to evidence returns "to the UK" and to maximise "fiscal and soft power returns," while also requiring understanding of ODA frameworks and "measuring economic welfare in low- to middle-income countries." These point at different beneficiaries and would require different methodologies.
Could you confirm which of the following is the primary objective:
(a) Value the return to the UK (exchequer, UK creative economy, and soft-power/influence) or
(b) Value the economic welfare generated in the artists' home/partner economies as the primary quantity, with UK return secondary.
If both are in scope, could you indicate which takes priority? | Both are in scope but a should take priority.
7 | 2026-08-25 00:00:00 | The specification frames the object of valuation in more than one way. It refers to:
• the four named commissions (Argentina, China, Senegal, UK)
• the wider 'international art and technology sector', described globally and going beyond the four commission hosts,
• and, via the requirements for additionality, market-failure and counterfactual analysis, and 'risks of non-intervention', the value of intervention in the sector.
Please could you confirm which is the intended valuation lens:
(a) A valuation of the four commissions as worked case studies, plus a transferable methodology/framework that can be extended to other countries
(b) A global, sector-level economic valuation (inc methodology) as the headline output, with the four commissions used as illustrative inputs.
(c) A valuation of returns on investment / intervention in this sector (inc methodology) (evidenced by the commissions and/or other evidence) | The four commissions should be taken as case studies indicative of the wider art-tech sector. So either a or b.
8 | 2026-09-03 00:00:00 | Would you accept cover levels of £5 million each for PI, PL and EL? | I cannot give a definitive number, because it depends on the risk the business considers acceptable, but I can definitely say that we are open to discuss and adjust the insurance levels
9 | 2026-09-03 00:00:00 | Schedule 1 of Annex 1 requires £10m Professional Indemnity insurance. Can the British Council confirm whether this level is mandatory for this commission, or whether a lower level proportionate to contract value and risk would be accepted | Same answer as above
10 | 2026-09-03 00:00:00 | Can the British Council provide a summary of the quantitative and qualitative data already available for the four artist innovation commissions, including budgets, delivery data, partner evidence, follow-on investment, IP/technology developement and audience/participant data?  | The four commissions are currently still underway. The grants for each of the four commissions was around £100k-120k.
11 | 2026-09-03 00:00:00 | For the counterfactual analysis, does the British Council expect formal econometric or quasi-experimental analysis, or would a Green Book-aligned constructed counterfactual and additionality assessment be acceptable given the nature and scale of the commissions?  | The latter: formal econometric analysis, not Green Book-adjacent.
12 | 2026-09-03 00:00:00 | Beyond the four commissions, does the British Council expect the supplier to undertake original primary research across the wider international Art and Tech sector, or primarily to draw on existing evidence, comparator programmes and funding data  | The latter. As we stated in the brief, the four commissions are to be viewed as case studies. We would like to understand what the value of our work, supporting the art and tech sector.
13 | 2026-09-03 00:00:00 | Will the successful supplier be given access at mobilisation to the British Council’s existing prosperity framework, Return on Influence measures and relevant FCDO monitoring and evaluation frameworks referenced in the specification?  | Yes.
14 | 2026-09-03 00:00:00 | Should bidders assume that engagement with international artists and partners can be conducted remotely unless otherwise agreed, or should provision for international travel be included within the fixed price? | We would expect engagement to be remote
15 |  | Who are the principal intended users of the Economic Valuation Toolkit after completion: the Digital Innovation in the Arts team, wider British Council Arts teams, corporate M&E colleagues, or external partners? Should the toolkit be designed for independent use by non-economists? | Everyone across the British Council and yes re: non-economists
16 | 2026-09-03 00:00:00 | Should the Gap Analysis & Investment Framework primarily inform future British Council commissioning decisions, or is it also expected to provide recommendations for wider UK public investment in the Art and Tech sector? | The former
17 |  |  | 
[END SHEET: Clarifications, 18 rows]


[SHEET: Categories]
Material groups |  | MG Category | MG Name 2 | Material number  | MG Name 1 | Material name  | Material Group / Material Group Description |  | Name | Range Address
IT & Telecoms | Telecoms & Data Services | Telcoms Facils&Srvcs | IT0802 | Call centre services | IT080203 | call centre services to manage enquiries | 607700 | COMMUNICATION COSTS | 
IT & Telecoms | Telecoms & Data Services | Telcoms Facils&Srvcs | IT0802 | Global conferencing | IT080202 | audio and video conferencing costs eg Zoom | 607700 | COMMUNICATION COSTS | 
IT & Telecoms | Telecoms & Data Services | Telcoms Facils&Srvcs | IT0802 | Phone bills | IT080204 | Phone call bills, Mobile calls,fixed phone line calls, | 607700 | COMMUNICATION COSTS | 
IT & Telecoms | Telecoms & Data Services | Telcoms Facils&Srvcs | IT0802 | Phone bills | IT080204 | Phone call bills, Mobile calls,fixed phone line calls, | 601561 | STANDALONE PREMISES UTILITIES COST | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Block for use | IT080101 | Multimedia Network Equipment & Accessories eg Video conferencing equipment, projectors  | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Communication device | IT080105 | Purchase of Wi-Fi routers & devices | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Fixed phones | IT080103 | Fixed phones/desk phones & accessories. Not bills | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Mobile phones | IT080102 | Mobiles phones & accessories. Not bills | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Multimedia network | IT080106 | Multimedia Network Equipment & Accessories eg Video conferencing equipment, projectors  | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Multimedia network | IT080106 | Multimedia Network Equipment & Accessories eg Video conferencing equipment, projectors  | 104111 | ASSETS-IN PROGRESS IT EQUIPMENT | 
IT & Telecoms | Telecoms & Data Services | Telecoms Equipment | IT0801 | Two-way radio, Pager | IT080104 | Two way radios, pagers & accs. Not bills | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | Block for use | IT080301 | PABX & Telephony systems Eg  Mitel kit purchased through Vodafone | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | Block for use | IT080302 | Satelite communication systems including associated hardware | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | Satellite communication systems | IT080305 | Satelite communication systems including associated hardware | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | Satellite communication systems | IT080305 | Satelite communication systems including associated hardware | 104111 | ASSETS-IN PROGRESS IT EQUIPMENT | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | Telephony systems | IT080304 | PABX & Telephony systems Eg  Mitel kit purchased through Vodafone | 607300 | COMPUTER & IT RELATED COSTS | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | Telephony systems | IT080304 | PABX & Telephony systems Eg  Mitel kit purchased through Vodafone | 104111 | ASSETS-IN PROGRESS IT EQUIPMENT | 
IT & Telecoms | Telecoms & Data Services | Telecoms Systems | IT0803 | VoIP  | IT080303 | VOIP systems & directly associated costs | 607300 | COMPUTER & IT RELATED COSTS | 
Professional Services | Arts & Leisure | Prof Art/SME Srvs | PS0101 | Arts Professional | PS010102 | Engagement or consultancy services given by a professional artists, designers, architects, visual artists, performers, etc. | 651050 | SPECIALIST/PERFORMER FEES | 
Professional Services | Arts & Leisure | Prof Art/SME Srvs | PS0101 | Book authors | PS010101 | Book authors' and poets service fee. | 651050 | SPECIALIST/PERFORMER FEES | 
Professional Services | Arts & Leisure | Prof Art/SME Srvs | PS0101 | Performing arts agcy | PS010103 | Generic activity conducted by entities such as festival offices or a theatrical agencies who handle individual performers. Not to be used for British Council direct engagements;  Live performances; Theatrical performances or plays; Dance performances. | 651050 | SPECIALIST/PERFORMER FEES | 
Professional Services | Arts & Leisure | Prof Art/SME Srvs | PS0101 | Speakers/presenters | PS010104 | Subject Matter Experts (SME) that present or give a talk at a conference, events. These would not be directly employed by BC as consultants.  | 651050 | SPECIALIST/PERFORMER FEES | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Article writers | PS010203 | Article writers' service fee. | 651050 | SPECIALIST/PERFORMER FEES | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Copywriting services | PS010201 | Providing written content or text for the purpose of advertising or marketing. Not purchase of copyrights . | 600116 | ONLINE CONTENT DEVELOPMENT | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Editorial & support | PS010202 | Provision of proofreading, copy editing and on-screen editing plus hiring resources to carry out this work. | 600116 | ONLINE CONTENT DEVELOPMENT | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Interpreters | PS010205 | Interpreting services; Languague & Sign language interpreters.   | 651250 | INTERPRETER & TRANSLATOR FEES | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Speech writing | PS010206 | Speech writing service fee. | 651450 | PROFESSIONAL FEES - OTHER | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Written translations | PS010204 | Translation services of promotional leaflets, booklets, brochures, flyers, handbills, invitations, certificates. | 651250 | INTERPRETER & TRANSLATOR FEES | 
Professional Services | Arts & Leisure | Writing Services  | PS0102 | Written translations | PS010204 | Translation services of promotional leaflets, booklets, brochures, flyers, handbills, invitations, certificates. | 600119 | COLLATERALS TRANSLATION | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Exam Agent's commission | PS090104 | Fee paid to third parties for recruitment and registration (of Exams candidates) | 662055 | PARTNR/AGT SALES COM | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Exam Board Admin Costs | PS090106 | BC administered exams' other admin costs, incl. late entry fees, certificates, certifying statements, enquiry of results paid to the exam board. | 662200 | EXAM BOARD COSTS | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Exam board fees | PS090105 | BC administered exams' board fees. | 662200 | EXAM BOARD COSTS | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Exam board fees | PS090105 | BC administered exams' board fees. | 662201 | EXAMS EXPENSE - AGENCY | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Exam Franchise/Licensing Fees | PS090107 | Registration of BC for Franchise/Licensing Fees and Accreditation Fees paid to an exam board | 662200 | EXAM BOARD COSTS | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Grants to Individual | PS090101 | Grants to individuals including sport awards. | 660011 | GRANTS TO INDIVIDUALS | 
Professional Services | Bespoke SBU Costs | Bespoke SBU Costs | PS0901 | Grants to Organisations | PS090102 | Grants to organisations including sport awards. | 660012 | GRANTS TO ORGANISATIONS | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | CA Bks/Equip- Other Books&Equip | 1244 | For scholarship project use and only avilable in GBR1 and BWA1. Books and equipment and other study materials or equipment allowance.  | 660100 | AWARD HOLDERS - BOOKS & EQUIPMENT ALLOWANCE | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | CA UK Tra Other- Other UK Travel | 1217 | For scholarship project use and only avilable in GBR1 and BWA1. Award Holder travel allowance | 652350 | AWARD HOLDERS - TRAVEL ALLOWANCE | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | SCHOLAR DEPARTURE ALLOWANCE | 1581 | For scholarship project use and only avilable in GBR1 and BWA1. Award Holder departure allowance | 660650 | AWARD HOLDERS - DEPARTURE ALLOWANCE | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | SCHOLAR EDUCATIONAL FEES | 1494 | For scholarship project use and only avilable in GBR1 and BWA1. | 651700 | AWARD HOLDERS - ACADEMIC FEES | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | SCHOLAR STIPEND/LIVING ALL | 1760 | For scholarship project use and only avilable in GBR1 and BWA1. Award Holder grant to cover accommodation and general living costs. Stipend. | 650050 | AWARD HOLDERS - STIPEND | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG ADVANCE | 1415 | For scholarship project use and only avilable in GBR1 and BWA1. Stipend advance. | 600005 | ADVANCES & REPAYMENTS | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG ALIEN REG- 3CT AVERAGE | 1488 | For scholarship project use and only avilable in GBR1 and BWA1. Alien registration documentation charge.  | 651350 | AWARD HOLDERS - VISAS AND ALIENS REGISTRATION | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG ARRIVAL ALL- OTHER ARRIVAL | 1570 | For scholarship project use and only avilable in GBR1 and BWA1. Arrival allowance. | 660600 | AWARD HOLDERS - ARRIVAL ALLOWANCE | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG Fee Rel Exp- Exps Guiding | 1481 | For scholarship project use and only avilable in GBR1 and BWA1. Guide services for special needs students and courier fees. | 651200 | AWARD HOLDERS - GUIDE & COURIER FEES | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG FEE-HOS/DOC- PRE AWARD MEDICALS | 1485 | For scholarship project use and only avilable in GBR1 and BWA1. Medical costs, including prescription charge.  | 651300 | AWARD HOLDERS - MEDICAL COSTS | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG OS Dom Travel 3CT Avge | 1417 | For scholarship project use and only avilable in GBR1 and BWA1. Domestic travel. | 610000 | DOMESTIC TRAVEL | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG RLA All-  3CT Avge | 1537 | For scholarship project use and only avilable in GBR1 and BWA1. Accommodation allowance. | 660050 | AWARD HOLDERS - ACCOMMODATION ALLOWANCE | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG THESIS/MAPP- OTHER THESIS/DISSERT | 1559 | For scholarship project use and only avilable in GBR1 and BWA1. Thesis, dissertation allowance. | 660550 | AWARD HOLDERS - THESIS ALLOWANCE | 
Professional Services | Bespoke SBU Costs | Scholarship | PS0902 | TCG TRAV OTH- OTHER OVERSEAS TRAVEL | 1427 | For scholarship project use and only avilable in GBR1 and BWA1. International travel.  | 610200 | INTERNATIONAL TRAVEL | 
Professional Services | Business & Commercial Services  | Rsearch&Bness Intell | PS0201 | Industry Subscriptions | PS020101 | Subscriptions to organisations that provide industry reports, ie Gartner; off the shelf reports, tools and platforms | 651550 | PROFESSIONAL MEMBERSHIP FEES | 
Professional Services | Business & Commercial Services  | Rsearch&Bness Intell | PS0201 | Research and Insight | PS020102 | Any research, policy and insight across the organisation looking at audiences, trends, education etc.  | 640020 | MARKET RESEARCH & SURVEYS | 
Professional Services | Consultancy | Health & Safety Cons | PS0301 | Fire consultancy ser | PS030101 | Fire services: all specialist fire consultancy and advisory service including municipal or national fire fighting services; volunteer fire department services; fire prevention services; fire prevention training services. | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Health & Safety Cons | PS0301 | Health & Safety Consultancy | PS030102 | Consultancy services to develop strategies, advice to improve compliance on Health and Services | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | HR TraingEduL&D Cons | PS0302 | HR consultancy serv | PS030201 | General human resources consultancy services to improve BC operations and people strategy | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | HR TraingEduL&D Cons | PS0302 | Welfare services | PS030202 | Disability advice services, welfare advice services. | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Legal Consultancy | PS0303 | Legal Advice on Contracts | PS030302 | Legal advice on Contracts | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Legal Consultancy | PS0303 | Legal Advice on Employment Law | PS030303 | Legal advice on Employment Law | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Legal Consultancy | PS0303 | Legal Advice on Leases & Property | PS030305 | Legal advice on Leases and Property | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Legal Consultancy | PS0303 | Legal Advice on Partnerships | PS030304 | Legal Advice on Partnerships | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Legal Consultancy | PS0303 | Legal Advice on Status | PS030301 | Legal advice on British Council status in countries.  | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Market&Coms Consult | PS0304 | Marketing consult | PS030402 | Marketing consultancy and services, analysis, creative , campaign,  brand consultancy and services, planning. | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Market&Coms Consult | PS0304 | Public relations | PS030401 | Fees related to public relations consultancy services, media monitoring or analysis, and/or PR related memberships | 600125 | OTHER PUBLIC RELATIONS | 
Professional Services | Consultancy | Org&Chng Mgmnt Cons | PS0305 | Change Mgmnt  | PS030502 | Consultancy services for BC change management consultancy | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Org&Chng Mgmnt Cons | PS0305 | Org Design  | PS030501 | Consultancy services for BC strategy and organisational design  | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | PPM Consultancy | PS0306 | Project Mgmt Service | PS030601 | Project Management consultancy services to  projects & programmes.  | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Strategy Consultancy | PS0307 | Cultural heritage | PS030701 | Consultation services who advises on cultural heritage. | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Consultancy | Strategy Consultancy | PS0307 | Strategic & BI cons | PS030702 | Consultancy services for BC strategy and organisation, e.g. feasibility studies or screening of project ideas. | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Accountancy services - Audit firm | PS040104 | Preparation of accounts for publication or submission done by a professional audit firm. | 651452 | FINANCIAL FEES - ACCOUNTANCY SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Accountancy services - NonAudit firm | PS040115 | Preparation of accounts for publication or submission done by a non-audit firm. | 651452 | FINANCIAL FEES - ACCOUNTANCY SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Bank charges | PS040108 | Service charges by the banks for the services provided for British Council bank accounts | 662050 | BANK CHARGES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Banking Collection Services | PS040109 | Fees collected by merchant acquiring, namely bank charges relating to credit card transactions | 662060 | BANK COLLECTION SERVICE CHARGES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Cash Provisioning Services mgmt fee | PS040110 | Management fee for money paid to sponsored clients/students using payment services, i.e. Western Union Cash Payment Service  | 651450 | PROFESSIONAL FEES - OTHER | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Credit card service | PS040111 | Service charges by banks for Credit card, pay card or other bank card funds loading and service charges. | 662052 | BANK CHARGES FOR CREDIT CARD PROCESSING | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Credit check service | PS040107 | Credit check costs e.g. Dun & Bradstreet search costs. | 651562 | FINANCIAL SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Currency exchange | PS040106 | Service charge for changing currency | 651562 | FINANCIAL SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Financial advice srvcs-Audit firm | PS040113 | An operational review, analysis and improvement service of financials, policies and other compliance work performed by a professional audit company. The service generally includes findings, conclusions and recommendations for consideration and decision making. | 651456 | FINANCIAL FEES - ADVISORY | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Financial advice srvcs-NonAudit firm | PS040114 | An operational review, analysis and improvement service of financials, policies and other compliance work performed by a non-audit company. The service generally includes findings, conclusions and recommendations for consideration and decision making. | 651456 | FINANCIAL FEES - ADVISORY | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Financial assurance srvcs-Audit firm | PS040101 | An independent and objective assessment of financials, policies and other compliance work performed by a professional audit company which provides both internal and external confidence and certainty. | 651455 | FINANCIAL FEES - ASSURANCE | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Financial assurance srvcs-NonAudit firm | PS040112 | An independent and objective assessment of financials, policies and other compliance work performed by a non-audit company which provides both internal and external confidence and certainty. | 651455 | FINANCIAL FEES - ASSURANCE | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Loan Interest | PS040118 | Interest paid on monies that we borrow. | 685150 | INTEREST EXPENSE - THIRD PARTIES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Payroll accounting | PS040103 | Service charge for payroll preparation and management. | 651562 | FINANCIAL SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Statutory audit services | PS040102 | Preparation of statutory accounts. Engagement of an auditor must be approved by the Director of Finance Operations. | 651451 | FINANCIAL FEES - STATUTORY AUDIT | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Tax accounting services | PS040105 | Tax accounting support, tax filings and tax return preparation. | 651453 | FINANCIAL FEES - TAX SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Tax advisory serv | PS040116 | General tax advisory, including status and tax review and implementation advice. | 651453 | FINANCIAL FEES - TAX SERVICES | 
Professional Services | Financial Services  | Financial Services  | PS0401 | Tax advisory-PP | PS040117 | Handling tax audits and demands for back taxes, tax advice on prior period tax issues. | 651453 | FINANCIAL FEES - TAX SERVICES | 
Professional Services | Insurance | Insurance | PS0501 | Employer's liability | PS050106 | Insurance services for Employer's Liability / Worker's Compensation policies for BC staff. | 620000 | INSURANCE - OTHER NON-PROPERTY INSURANCE COSTS | 
Professional Services | Insurance | Insurance | PS0501 | Global mobile staff insurance | PS050101 | Insurance services for globally mobile staff e.g. employers liability, public liability, prof indemnity. This is for staff living abroad and is part of their remuneration package.   | 620000 | INSURANCE - OTHER NON-PROPERTY INSURANCE COSTS | 
Professional Services | Insurance | Insurance | PS0501 | Health and Life ins | PS050102 | Insurance services for health, life and accident insurance policies British Council staff | 520070 | HEALTH AND MEDICAL INSURANCE | 
Professional Services | Insurance | Insurance | PS0501 | Motor insurance | PS050104 | Insurance services for Motor Insurance policies. | 620000 | INSURANCE - OTHER NON-PROPERTY INSURANCE COSTS | 
Professional Services | Insurance | Insurance | PS0501 | Pension trust ins | PS050103 | Insurance services for Pension Trust Liability policies. | 620000 | INSURANCE - OTHER NON-PROPERTY INSURANCE COSTS | 
Professional Services | Insurance | Insurance | PS0501 | Prof indemnity ins | PS050105 | Insurance services for Professional Indemnity policies. | 620000 | INSURANCE - OTHER NON-PROPERTY INSURANCE COSTS | 
Professional Services | Insurance | Insurance | PS0501 | Property insurance | PS050108 | Insurance services for structures, property and possessions: BC building and building contents insurance; cargo insurance. | 620050 | INSURANCE - PREMISES & CONTENTS | 
Professional Services | Insurance | Insurance | PS0501 | Public/Gen liability | PS050107 | Insurance services for Public / General Liability policies excludes BC staff workers' insurance (84131605). | 620000 | INSURANCE - OTHER NON-PROPERTY INSURANCE COSTS | 
Professional Services | Insurance | Insurance | PS0501 | Travel insurance | PS050109 | Insurance services for Travel Insurance policies. | 620100 | INSURANCE - PERSONAL MEDICAL & EMERGENCY - TRAVEL | 
Professional Services | Legal Services  | Legal Services | PS0601 | Court fees | PS060104 | Court system.  Fees payable to courts or tribunals; sheriffs services; civil case court costs; criminal case costs or fines;  costs for filing appeals or for judicial review. | 651500 | LEGAL FEES | 
Professional Services | Legal Services  | Legal Services | PS0601 | Governance reg fees | PS060103 | Registration fees.  Fees payable to company registration authorities for registering branches and subsidiaries,  one off fees for registering corporate changes. | 651500 | LEGAL FEES | 
Professional Services | Legal Services  | Legal Services | PS0601 | Investigative serv | PS060106 | Fees payable for external investigation services to support legal, regulatory or audit investigations. | 651500 | LEGAL FEES | 
Professional Services | Legal Services  | Legal Services | PS0601 | Notarial services | PS060102 | Notarial charges.  Fees for provision of notarial services, charges for apostilling and/or notarisation of documents. | 651500 | LEGAL FEES | 
Professional Services | Legal Services  | Legal Services | PS0601 | Settlement payments | PS060105 | Settlement payments in connection with legal cases, disputes, mediations, conciliations, negotiations. | 651500 | LEGAL FEES | 
Professional Services | Legal Services  | Legal Services | PS0601 | Trade mark | PS060101 | Trade marks:  Fees payable to trade mark agents, Registration and renewal fees payable to trade mark authorities; copyrights fees; licence to stream digital content. | 600126 | TRADEMARK REGISTRATION | 
Professional Services | Outsourcing | HR TraingEduL&D Cons | PS0701 | Training Serv - Devlp & Delivery | PS070101 | Consultancy services to design, develop and deliver bespoke training service | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Outsourcing | IT/IS & Tech Consult | PS0702 | Data analysis serv | PS070201 | Data analysis for management information business insight.  | 651454 | PROFESSIONAL FEES - CONSULTANCY SERVICES | 
Professional Services | Professional Services | Content, Design Srvs | PS0801 | Online content development  | PS080102 | Online / web content development services including modification of existing content | 600116 | ONLINE CONTENT DEVELOPMENT | 
Professional Services | Professional Services | Content, Design Srvs | PS0801 | Teaching Content Creation | PS080101 | Creation of written or visual content for Teaching, such as blogs, lesson materials, video, infographics etc. | 630310 | TEACHING MATERIALS | 
Professional Services | Professional Services | Procurement Consult | PS0803 | Procurement services | PS080301 | Professional procurement consultancy services. Consultancy services to advise and manage procurement bids, tenders, request for proposal (RFP), request for Information (RFI), supplier management services. | 651450 | PROFESSIONAL FEES - OTHER | 
Professional Services | Professional Services | Proprty&Constr Cons | PS0805 | Building architect | PS080501 | Charge for architectural design services, feasibility studies, construction or refurbishment design to BC premises.  If expenditure qualifies as a fixed asset follow the fixed asset PO process. | 630400 | DESIGN COSTS & MATERIALS - GENERAL | 
Travel | Accommodation | Hotel/Accommodation | TR0101 | Hotel Stay Room Rate | TR010101 | Costs of hotel and lodgings accommodation charged to accommodation provider: hotels, lodges, bed & breakfast inns, cottage rental services FOR EXAM VENUE STAFF. | 610401 | VENUE STAFF ACCOMMOD | 
Travel | Accommodation | Hotel/Accommodation | TR0101 | Hotel Stay Room Rate | TR010101 | Costs of hotel and lodgings accommodation charged to accommodation provider: hotels, lodges, bed & breakfast inns, cottage rental services.  . BC staff should claim travel and accommodation costs via the T&E process and use TEX cards if applicable | 610400 | ACCOMMODATION COSTS WHILE TRAVELLING | 
Travel | Accommodation | Hotel/Accommodation | TR0101 | Hotel Stay Room Rate | TR010101 | Costs of hotel and lodgings accommodation charged to accommodation provider: hotels, lodges, bed & breakfast inns, cottage rental services.  . BC staff should claim travel and accommodation costs via the T&E process and use TEX cards if applicable | 662201 | EXAMS EXPENSE - AGENCY | 
Travel | Accommodation | Hotel/Accommodation | TR0101 | Serviced Apartments Stay Room Rate | TR010102 | Costs of serviced apartment accommodation charged to accommodation provider FOR EXAM VENUE STAFF.  This should not include the Travel Agency Transaction /service fee | 610401 | VENUE STAFF ACCOMMOD | 
